time,open,high,low,close,EMA Fast,EMA Slow,EMA Trend,BB Upper,BB Lower,SAR,FVG Long,Multi-TF FVG Long,Long,Grid Arb,Volume
1756833900,203.01,204.2,202.92,204.01,202.59387525921662,202.0800960647183,202.02416452277618,201.42450000000085,199.27309603996898,200.79034951700115,0,0,0,0,7984.372
1756834200,204.02,204.77,203.96,204.7,203.0619029793907,202.3558754263269,202.12909924737318,201.63700000000085,199.10643405554094,201.19950757496102,0,0,0,0,10588.72
1756834500,204.69,204.75,204.19,204.75,203.43703565063723,202.6078885393451,202.23187966904482,201.85950000000085,199.0690916070876,201.68152405234127,0,0,0,0,8883.664
1756834800,204.76,205.33,204.54,204.7,203.71769439494005,202.82811079836142,202.3286687016313,202.03900000000084,199.0126431143609,202.0984683052752,0,0,0,0,10704.185
1756835100,204.73,204.95,204.47,204.66,203.92709564050892,203.02094124063916,202.42009345843007,202.22300000000084,199.03347903294372,202.58319805948392,0,0,0,0,4421.28
1756835400,204.6,205.21,204.42,204.42,204.03662994261805,203.16821058372977,202.4985211659426,202.37600000000083,199.07511890561022,202.99521835056134,0,0,0,0,10086.391
1756835700,204.4,205,204.4,204.78,204.20182328870294,203.33787262754768,202.58799092414094,202.52400000000085,199.07404115977812,203.34543559797714,0,0,0,0,5131.904
1756836000,204.74,205,203.95,204.28,204.2191958912134,203.43704392991108,202.65434422123346,202.71750000000085,199.32997066444588,203.64312025828056,0,0,0,0,10805.211
1756836300,204.29,204.56,203.66,203.81,204.12826347094375,203.47630246360467,202.69966405569488,202.92100000000084,199.79444982460672,205.33,0,0,0,0,8796.236
1756836600,203.82,204.48,203.75,204.25,204.15531603295625,203.55774430954102,202.76046154370684,203.11500000000086,200.16941007619192,205.30495000000002,0,0,0,0,8130.215
1756836900,204.26,204.4,203.64,203.89,204.09635691452152,203.59271859274722,202.80475716944383,203.28050000000084,200.55987158008313,205.28027575000002,0,0,0,0,6288.593
1756837200,203.9,204.15,203.75,203.95,204.06383315573896,203.63032716193172,202.84966865299506,203.44000000000082,200.9663144906262,205.2310674775,0,0,0,0,6619.937
1756837500,203.94,204.07,203.8,203.98,204.04520356557475,203.6671348290968,202.89399537248545,203.58750000000083,201.36741103798656,205.183335453175,0,0,0,0,2587.385
1756837800,204.02,204.09,203.32,203.84,203.9996027732248,203.68533116287608,202.9310935931723,203.7235000000008,201.81304167820332,205.13703538957975,0,0,0,0,4623.278
1756838100,203.83,204.36,203.58,204.15,204.03302437917486,203.73424367204703,202.97889384442044,203.85550000000083,202.23173308346372,205.05526879704865,0,0,0,0,5089.327
1756838400,204.1,204.11,203.58,204.11,204.05013007269156,203.77379696972628,203.02325094856081,203.92650000000083,202.39100952486277,204.97718170118145,0,0,0,0,4082.536
1756838700,204.09,204.86,203.34,204.62,204.17676783431565,203.862870972913,203.08586855842117,204.03800000000084,202.64802733867867,204.90260852462828,0,0,0,0,7457.94
1756839000,204.63,206.39,204.62,206.32,204.65304164891216,204.121516133659,203.21269724240466,204.2535000000008,202.85164016417414,203.32,0,0,0,0,17269.545
1756839300,206.31,206.49,205.61,205.62,204.86792128248723,204.27925127748435,203.30710127211427,204.39300000000082,203.0308091179138,203.34,0,0,0,0,10995.251
1756839600,205.63,206.51,205.61,206.48,205.22616099749007,204.51090903774914,203.43152867320782,204.56600000000083,203.0727029768801,203.4345,0,0,0,0,10626.28
1756839900,206.5,206.99,206.32,206.32,205.46923633138115,204.7013396653545,203.54480205857223,204.68150000000082,203.02921340280778,203.5728975,0,0,0,0,8416.094
1756840200,206.34,206.44,205.46,205.48,205.4716282577409,204.78330391110666,203.62069217392235,204.72050000000084,203.03188547938714,203.77792365000002,0,0,0,0,7249.624
1756840500,205.47,206.12,205.27,205.94,205.5757108671318,204.90506139414805,203.71164542200384,204.78000000000083,203.0095424322417,203.970648231,0,0,0,0,7730.029
1756840800,205.91,206.09,204.66,204.77,205.39666400776917,204.89084440529035,203.75314952310174,204.78350000000083,203.01341214927703,204.15180933714,0,0,0,0,8291.03
1756841100,204.77,205.18,204.77,205.03,205.3151831171538,204.90549236262822,203.80322209082325,204.80200000000082,203.02972914054232,204.3221007769116,0,0,0,0,5843.683
1756841400,205.03,205.16,204.44,204.5,205.13403131334184,204.8628089560358,203.83054671471254,204.8060000000008,203.03683748646947,206.99,0,0,0,0,5573.132
1756841700,204.48,205.39,204.47,205.24,205.157579910377,204.90251327645308,203.88581939256696,204.8290000000008,203.0498552618596,206.95175,0,0,0,0,3735.588
1756842000,205.22,205.58,205.04,205.21,205.1692288191821,204.93488029998434,203.93774804383884,204.87550000000084,203.10760322721777,206.91407375,0,0,0,0,5026.165
1756842300,205.21,206.05,205.21,206,205.35384463714163,205.04699816314388,204.01862066957065,204.9850000000008,203.22337007313058,206.87696264375,0,0,0,0,4504.431
1756842600,205.99,206.15,205.16,205.45,205.3752124955546,205.08941940912874,204.0747531923326,205.04500000000084,203.30599453733572,206.84040820409376,0,0,0,0,5405.418
1756842900,205.42,205.66,205.13,205.6,205.42516527432025,205.1431647344836,204.13456679263328,205.1305000000008,203.4602607957972,206.80440208103235,0,0,0,0,2808.2
1756843200,205.58,205.66,205,205.23,205.3817952133602,205.1523052887485,204.17752495762807,205.19450000000083,203.61444335569564,206.76893604981686,0,0,0,0,4175.801
1756843500,205.21,206.04,204.95,206.04,205.5280629437246,205.24574683730128,204.25056319458383,205.2975000000008,203.78022777682767,206.7340020090696,0,0,0,0,3405.733
1756843800,206.05,206.29,205.64,206.26,205.6907156228969,205.35251032811166,204.32936463793348,205.41850000000082,204.00288317359175,206.69959197893357,0,0,0,0,3633.715
1756844100,206.27,206.96,206.21,206.95,205.9705565955865,205.52066713567885,204.43213465213216,205.55850000000083,204.11876009321574,204.44,0,0,0,0,8382.226
1756844400,206.94,208.2,206.89,207.54,206.31932179656727,205.73322848981792,204.55401172459756,205.73000000000084,204.20656966054145,204.4778,0,0,0,0,14119.594
1756844700,207.53,207.67,207.02,207.12,206.49725028621899,205.87920443825814,204.65463871578982,205.85500000000084,204.30634251715634,204.58946600000002,0,0,0,0,4888.387
1756845000,207.11,207.27,206.68,207.18,206.648972444837,206.01613028686256,204.7536724916412,205.89800000000082,204.25519021210508,204.69778202,0,0,0,0,6273.656
1756845300,207.17,208.2,207.08,207.93,206.9336452348732,206.2175902566665,204.8782343547141,206.01350000000085,204.15451882763605,204.80284855940002,0,0,0,0,7169.746
1756845600,207.9,208.06,207.5,207.6,207.08172407156806,206.36310707175426,204.98497026237237,206.06950000000083,204.09386364702084,204.904763102618,0,0,0,0,9620.304
1756845900,207.59,207.62,206.83,207.61,207.19911872233072,206.49435895893802,205.08791260502443,206.13400000000084,204.04867604454364,205.00362020953946,0,0,0,0,6960.697
1756846200,207.57,207.62,206.91,207.18,207.19487011736834,206.56653170010244,205.16995524796465,206.21900000000082,204.10879716632888,205.0995116032533,0,0,0,0,6161.345
1756846500,207.2,207.23,206.73,206.74,207.09378786906427,206.5847915211443,205.2315256303974,206.25900000000084,204.1411529802172,205.19252625515568,0,0,0,0,4350.324
1756846800,206.75,207,206.65,206.93,207.05739056482776,206.62112925576068,205.29813246842104,206.36700000000081,204.34580134592684,205.28275046750102,0,0,0,0,5052.979
1756847100,206.9,207.64,206.87,207.6,207.17797043931049,206.72416828147007,205.38840178338492,206.49550000000082,204.50408367003615,205.37026795347597,0,0,0,0,8675.681
1756847400,207.63,207.99,207.63,207.81,207.31842145279705,206.8384663571048,205.48336641933062,206.66100000000083,204.81563933085857,205.4551599148717,0,0,0,0,5060.936
1756847700,207.81,207.82,206.96,207.16,207.28321668550882,206.87231200372534,205.54911675582747,206.75700000000083,205.02078457580527,205.53750511742555,0,0,0,0,5900.976
1756848000,207.17,207.39,206.85,207.16,207.2558351998402,206.90259495070163,205.6122886477558,206.85450000000083,205.26382121431365,205.61737996390278,0,0,0,0,4310.842
1756848300,207.17,207.43,206.92,207.13,207.22787182209794,206.92653232431198,205.67180674000068,206.91100000000083,205.3661258953488,205.6948585649857,0,0,0,0,4197.273
1756848600,207.13,207.7,207.05,207.7,207.33278919496507,207.0079499743844,205.75134373058887,207.02350000000087,205.59745266587174,205.77001280803614,0,0,0,0,4259.419
1756848900,207.65,207.9,207.5,207.89,207.45661381830615,207.10079734550183,205.83521260389912,207.1380000000009,205.824202451257,205.84291242379507,0,0,0,0,4244.837
1756849200,207.88,208,207.67,207.97,207.57069963646035,207.1922923617648,205.9189297566874,207.27500000000086,206.2447864303263,205.91362505108123,0,0,0,0,8302.61
1756849500,207.96,207.98,207.26,207.41,207.5349886061358,207.21520895526325,205.9774030995624,207.34350000000086,206.48258711292786,205.98221629954878,0,0,0,0,4611.463
1756849800,207.4,207.64,207.34,207.56,207.54054669366118,207.25150274944608,206.03946572310898,207.40850000000086,206.70220615243528,206.04874981056233,0,0,0,0,2133.924
1756850100,207.57,207.61,207.14,207.26,207.4782029839587,207.2523971968728,206.08732981239882,207.4240000000009,206.7455783029061,206.11328731624545,0,0,0,0,3152.487
1756850400,207.27,207.37,206.71,206.91,207.3519356541901,207.21635538667567,206.11959138838318,207.3925000000009,206.6808575342316,206.17588869675808,0,0,0,0,7240.285
1756850700,206.92,207.79,206.61,206.9,207.25150550881452,207.18305481965717,206.1501956476623,207.38150000000087,206.64691780642926,206.23661203585533,0,0,0,0,6894.941
1756851000,206.91,207.64,206.74,207.59,207.32672650685575,207.22589115443012,206.20665856344024,207.40200000000087,206.6681716827819,206.29551367477967,0,0,0,0,4594.054
1756851300,207.58,207.8,207.18,207.21,207.30078728311003,207.22421840133222,206.2460052864426,207.3660000000009,206.6696265376532,206.35264826453627,0,0,0,0,4627.58
1756851600,207.23,207.44,207.13,207.16,207.26950122019667,207.21745856961303,206.281848216386,207.34400000000088,206.65079296085955,206.40806881660018,0,0,0,0,3204.308
1756851900,207.16,207.44,207.12,207.22,207.25850094904186,207.21772608860113,206.31863848241008,207.32450000000085,206.6404393307977,206.46182675210218,0,0,0,0,2263.576
1756852200,207.21,207.28,206.87,207.12,207.2277229603659,207.20743913190628,206.35006442427635,207.32150000000087,206.63441121454366,206.51397194953913,0,0,0,0,3097.096
1756852500,207.16,208.11,207.14,207.92,207.3815623025068,207.28244553907405,206.41163052528512,207.38050000000084,206.7006625200251,206.56455279105296,0,0,0,0,12337.644
1756852800,207.89,208.35,207.89,208.31,207.58788179083862,207.39060916653995,206.48607638703865,207.44950000000085,206.69098895910645,206.61361620732137,0,0,0,0,7451.441
1756853100,208.3,208.49,207.58,208.23,207.7305747262078,207.47896609637783,206.55446554833125,207.48100000000085,206.65113495126246,206.6917534779919,0,0,0,0,7815.866
1756853400,208.23,208.38,207.7,207.8,207.7460025648283,207.51275913886437,206.603310036632,207.48050000000086,206.6514167718887,206.7996482693124,0,0,0,0,7820.82
1756853700,207.78,208.87,207.67,208.67,207.95133532819978,207.63457396635232,206.6843567018621,207.55600000000086,206.59318329931045,206.90106937315366,0,0,0,0,6434.459
1756854000,208.67,208.97,208.2,208.24,208.01548303304426,207.69830302252575,206.74536232139693,207.61000000000087,206.62128366093984,207.04873917016712,0,0,0,0,7833.481
1756854300,208.25,208.32,207.96,208.2,208.05648680347886,207.75111323068094,206.8024069362441,207.66350000000085,206.6686879578709,207.22165264485207,0,0,0,0,5403.91
1756854600,208.2,209.5,208.07,208.97,208.25948973603911,207.87941710113557,206.88741058580314,207.72700000000086,206.58042074014784,207.3790039068154,0,0,0,0,8312.779
1756854900,208.96,209.65,208.88,208.96,208.415158683586,207.99316266943708,206.96868860204614,207.78050000000084,206.51482271129666,207.60170849659977,0,0,0,0,11069.11
1756855200,208.96,209.04,208.53,208.63,208.46290119834467,208.06019817791739,207.03383806863258,207.81350000000083,206.49640812803852,207.8475034770078,0,0,0,0,7134.745
1756855500,208.66,209.05,208.42,208.78,208.53336759871252,208.13596679076818,207.10231500711757,207.88200000000083,206.51443866713862,208.06380305976685,0,0,0,0,5357.533
1756855800,208.81,209.12,208.47,208.57,208.54150813233196,208.1816544970031,207.15987128134825,207.93250000000086,206.54183289421573,208.25414669259484,0,0,0,0,7347.547
1756856100,208.57,209.33,208.57,209.32,208.71450632514708,208.30148033942385,207.24458221149146,208.03550000000087,206.5569537548293,208.42,0,0,0,0,5060.34
1756856400,209.33,209.37,208.73,208.74,208.72017158622552,208.34764030369502,207.30322604633494,208.12700000000086,206.71330837906902,208.47,0,0,0,0,5522.724
1756856700,208.75,209.12,208.71,208.74,208.72457790039763,208.3889413243587,207.35957012294926,208.21900000000088,206.90039619329423,208.57,0,0,0,0,4880.975
1756857000,208.71,209.4,208.71,209.36,208.8657828114204,208.4911580270578,207.43801835342185,208.30750000000086,206.9332238272073,208.6996,0,0,0,0,5439.087
1756857300,209.35,209.65,209.32,209.63,209.03560885332698,208.61103612947275,207.52397841799353,208.42850000000084,207.03603061105474,208.71,0,0,0,0,5013.025
1756857600,209.65,209.65,208.77,208.99,209.02547355258764,208.65092706321246,207.58146946042515,208.52000000000083,207.23675411586729,209.65,0,0,0,0,9074.394
1756857900,208.98,209.26,208.84,209.13,209.0487016520126,208.70135579340064,207.64219614825163,208.61550000000085,207.45504362463407,209.65,0,0,0,0,6041.132
1756858200,209.13,210.42,209.03,210.35,209.33787906267645,208.87489728883216,207.7483845345947,208.7770000000008,207.59516921719975,208.77,0,0,0,0,12677.401
1756858500,210.31,210.31,209.23,209.95,209.47390593763723,208.9880659952709,207.83472239598314,208.87850000000086,207.6603821899835,208.79475000000002,0,0,0,0,12496.384
1756858800,209.88,209.9,209.34,209.59,209.4997046181623,209.0514274694529,207.90355681182695,208.94250000000085,207.71610895343838,208.81912875000003,0,0,0,0,6223.592
1756859100,209.61,210.06,209.4,209.46,209.4908813696818,209.09443510424734,207.96459379959845,209.00400000000081,207.80361006370717,208.84314181875004,0,0,0,0,4745.947
1756859400,209.45,209.6,208.51,208.56,209.28401884308585,209.03817877748446,207.98794306235928,209.04200000000083,207.9535772883872,210.42,0,0,0,0,7405.814
1756859700,208.53,209.5,208.53,209.45,209.32090354462233,209.08152837985452,208.04527862854127,209.0810000000008,207.99279229961797,210.39135,0,0,0,0,5467.447
1756860000,209.49,209.92,209.2,209.2,209.2940360902618,209.09399907671192,208.09056181957885,209.12900000000087,208.11098428348882,210.36312974999998,0,0,0,0,4365.605
1756860300,209.2,209.2,208.52,208.58,209.13536140353696,209.03989391074225,208.10975547371302,209.14800000000082,208.18748763717494,210.33533280375,0,0,0,0,6494.871
1756860600,208.61,208.71,207.9,208,208.88305886941762,208.930431393822,208.10545133748897,209.0995000000008,208.01764095225616,210.30795281169375,0,0,0,0,12374.672
1756860900,207.99,208.48,207.95,208.36,208.7668235651026,208.870385983946,208.1154336379796,209.06950000000083,207.9415376783333,210.23571422734295,0,0,0,0,8690.431
1756861200,208.37,208.81,207.87,208.79,208.77197388396868,208.86192430142538,208.14188722080394,209.07750000000084,207.95989765609087,210.16564280052268,0,0,0,0,7590.678
1756861500,208.74,208.88,207.8,207.88,208.57375746530897,208.75856384864375,208.13161713371358,209.0325000000008,207.80366518636677,210.06233887449915,0,0,0,0,6375.889
1756861800,207.88,208.09,207.84,207.91,208.42625580635143,208.6692413382602,208.1229262657248,208.9995000000008,207.6899584774941,209.9265985420292,0,0,0,0,4628.781
1756862100,207.97,208.7,207.95,208.33,208.40486562716222,208.6335317237065,208.13104680432383,208.9500000000008,207.61800900936262,209.79900262950747,0,0,0,0,6593.835
1756862400,208.34,208.37,207.91,207.91,208.29489548779284,208.55737048963215,208.12237830219348,208.90850000000083,207.50322031284966,209.679062471737,0,0,0,0,4381.177
1756862700,207.92,207.95,207.4,207.48,208.11380760161666,208.44396306967087,208.0971869962251,208.8455000000008,207.30882208997377,209.5663187234328,0,0,0,0,5980.948
1756863000,207.49,208.02,207.49,207.85,208.0551836901463,208.38144064128446,208.08749338853,208.7700000000008,207.1939796958306,209.40384481917533,0,0,0,0,5587.313
1756863300,207.87,208.01,207.65,207.69,207.97403175900268,208.3086574158861,208.0719054125092,208.67300000000077,207.0819110649479,209.25355645773718,0,0,0,0,3713.704
1756863600,207.68,208.2,207.66,208.16,208.01535803477987,208.29300926684547,208.07536010221474,208.63150000000078,207.0323718002645,209.1145397234069,0,0,0,0,4190.839
1756863900,208.17,208.28,207.66,207.86,207.980834027051,208.24742934401962,208.06691460801025,208.5680000000008,206.95231933874092,208.98594924415139,0,0,0,0,3716.774
1756864200,207.89,209.99,207.89,209.99,208.427315354373,208.43085783412283,208.14232972142162,208.55000000000078,207.00778081999246,207.4,0,0,0,0,12678.507
1756864500,209.99,211.79,209.99,211.46,209.10124527562346,208.74971490421515,208.2724344382286,208.62550000000078,206.71310385924315,207.43885,0,0,0,0,17436.09
1756864800,211.36,211.93,211.08,211.26,209.58096854770713,209.01395544061356,208.38959387202357,208.7090000000008,206.5109472255744,207.5693845,0,0,0,0,15439.138
1756865100,211.25,211.28,210.6,210.81,209.85408664821665,209.20301276265423,208.4845117593952,208.7765000000008,206.4136096091471,207.76561219750002,0,0,0,0,10445.249
1756865400,210.82,211.75,210.56,211.21,210.15540072639072,209.41427457711168,208.5913936511836,208.9090000000008,206.3228762598847,207.95300964861252,0,0,0,0,7475.775
1756865700,211.21,211.8,211.13,211.53,210.46086723163722,209.63698251636308,208.70663311584306,209.01300000000083,206.1916237402446,208.13197421442496,0,0,0,0,7271.425
1756866000,211.52,211.93,211.1,211.11,210.60511895794008,209.79203698832487,208.8008827975747,209.10850000000082,206.14266605334257,208.30288537477583,0,0,0,0,8545.344
1756866300,211.11,211.3,210.71,211.1,210.71509252284227,209.9297173053433,208.89104425649333,209.2345000000008,206.15716040236367,208.46610553291092,0,0,0,0,7891.502
1756866600,211.1,211.1,210.33,210.45,210.65618307332176,209.98448390478086,208.95217977584653,209.35700000000082,206.2909465107171,208.62198078392993,0,0,0,0,5726.145
1756866900,210.45,211.13,210.33,210.56,210.63480905702804,210.04506454638286,209.01523154934276,209.46700000000084,206.39406589736708,208.7708416486531,0,0,0,0,7791.638
1756867200,210.57,210.85,210.4,210.6,210.6270737110218,210.10347880465835,209.07737933172146,209.5575000000008,206.4631123385754,208.9130037744637,0,0,0,0,4247.491
1756867500,210.6,211.55,210.6,211.22,210.75883510857253,210.22100735153643,209.16140367165394,209.7245000000008,206.64981969154974,209.04876860461283,0,0,0,0,7466.119
1756867800,211.2,211.77,211.09,211.38,210.89687175111197,210.3430065776905,209.24840744923614,209.89800000000082,206.861076556922,209.17842401740526,0,0,0,0,11809.083
1756868100,211.36,211.41,211.14,211.26,210.97756691753153,210.43953220109148,209.32729343161904,210.04450000000082,207.04177806829932,209.30224493662203,0,0,0,0,4332.082
1756868400,211.26,211.46,211.09,211.33,211.0558853803023,210.53326565360817,209.40583094410457,210.21550000000084,207.33129144320748,209.42049391447404,0,0,0,0,3398.871
1756868700,211.28,211.79,211.24,211.69,211.19679974023512,210.65502716375468,209.4954062011985,210.42600000000084,207.7652377033864,209.5334216883227,0,0,0,0,3989.321
1756869000,211.68,211.82,210.82,210.89,211.12862202018286,210.67976114651734,209.55009615409267,210.57800000000083,208.18987437535355,209.6412677123482,0,0,0,0,4842.12
1756869300,210.92,211.09,210.71,210.77,211.04892823792,210.6892599731997,209.59793552059884,210.73200000000082,208.74515727872344,209.74426066529253,0,0,0,0,4384.153
1756869600,210.74,211.06,210.53,210.58,210.94472196282666,210.6777589233892,209.63644785312437,210.85300000000083,209.24970214897877,209.84261893535435,0,0,0,0,4046.553
1756869900,210.59,210.75,210.28,210.37,210.8170059710874,210.64536324724298,209.66521460398224,210.9785000000008,210.10522398454586,209.9365510832634,0,0,0,0,3947.171
1756870200,210.38,210.48,210,210.09,210.65544908862356,210.5869039580595,209.68187285480647,210.98350000000082,210.13204771176342,211.93,0,0,0,0,8809.805
1756870500,210.1,210.11,209.4,209.41,210.37868262448498,210.46301933089535,209.67121117422582,210.88100000000082,209.81670868691043,211.90105,0,0,0,0,8854.84
1756870800,209.4,209.65,209.32,209.48,210.17897537459942,210.35954361185372,209.6637126968052,210.79200000000083,209.58168433906502,211.8260185,0,0,0,0,4177.827
1756871100,209.49,209.75,209.44,209.71,210.07475862468843,210.29117060007965,209.66552788516577,210.73700000000085,209.43821441373981,211.7132476675,0,0,0,0,5713.032
1756871400,209.73,210.4,209.71,210.37,210.1403678192021,210.2994684316502,209.69315424261026,210.69500000000085,209.40582196765888,211.60555152246252,0,0,0,0,5759.554
1756871700,210.37,210.43,210.03,210.05,210.12028608160165,210.27320859673966,209.70714819388044,210.62100000000086,209.36249453753962,211.50270170395171,0,0,0,0,3699.605
1756872000,210.03,210.27,209.85,210.26,210.1513336190235,210.27181821813548,209.72882865686552,210.57850000000084,209.33156335401947,211.4044801272739,0,0,0,0,6580.063
1756872300,210.27,210.4,209.6,209.6,210.02881503701826,210.20110051096333,209.7237765526747,210.50350000000086,209.21142763396907,211.31067852154658,0,0,0,0,4172.088
1756872600,209.61,209.63,209.22,209.48,209.90685613990308,210.12519519401982,209.71421668786394,210.45500000000084,209.0878935670202,211.221097988077,0,0,0,0,6167.185
1756872900,209.5,209.57,209.21,209.48,209.81199921992462,210.05727991043878,209.70503171971242,210.40100000000083,208.97088252262242,211.10103210879237,0,0,0,0,2937.779
1756873200,209.48,209.99,209.38,209.95,209.84266605994137,210.04598728828734,209.7146383189394,210.36850000000086,208.92844062655985,210.95920470063294,0,0,0,0,5204.385
1756873500,209.96,210.19,209.62,209.71,209.81318471328774,210.01062020530972,209.71445642407903,210.29300000000086,208.88137540434315,210.82801434808547,0,0,0,0,1847.779
1756873800,209.72,210.27,209.64,210.04,209.86358811033492,210.01371281527713,209.72722283882104,210.22600000000085,208.90266481983187,210.70666327197907,0,0,0,0,7110.377
1756874100,210.04,210.17,209.8,209.96,209.88501297470495,210.00805883472165,209.7363513549457,210.16100000000083,208.92219573816095,210.59441352658064,0,0,0,0,2205.076
1756874400,209.95,210.35,209.95,210.05,209.92167675810384,210.01247369422464,209.74865130181058,210.09700000000083,208.98012758155187,210.4905825120871,0,0,0,0,2321.543
1756874700,210.06,210.15,209.85,209.97,209.932415256303,210.0080027790431,209.75733164291606,210.01100000000082,209.1663012376335,210.39453882368056,0,0,0,0,2372.516
1756875000,210.02,210.47,209.89,210.27,210.00743408823567,210.03558143388068,209.77743628437034,209.98000000000084,209.22597082343535,209.21,0,0,0,0,3083.22
1756875300,210.27,210.34,210.09,210.3,210.07244873529442,210.0634149671564,209.7979289791009,209.95650000000086,209.27678609028246,209.2289,0,0,0,0,2095.627
1756875600,210.29,210.49,209.99,210.09,210.0763490163401,210.06621339166625,209.80938274462636,209.93200000000084,209.31117474352683,209.24751650000002,0,0,0,0,2586.515
1756875900,210.05,210.11,209.67,209.99,210.05716034604228,210.0581909293856,209.81646577424885,209.91300000000084,209.3245409962486,209.28479100500002,0,0,0,0,2279.833
1756876200,210,210.29,209.83,210.29,210.10890249136622,210.0825918841871,209.83503574388615,209.92300000000083,209.3163337003761,209.32094727485003,0,0,0,0,4003.234
1756876500,210.29,210.29,209.63,209.89,210.06025749328484,210.06231905427268,209.83719120491023,209.94700000000086,209.38724648365942,209.35601885660452,0,0,0,0,2637.585
1756876800,209.88,209.95,209.12,209.22,209.8735336058882,209.97365389066502,209.81298762824707,209.93400000000082,209.32184315806828,210.49,0,0,0,0,3437.391
1756877100,209.24,209.27,208.92,209.1,209.70163724902417,209.8816903232266,209.78502732910013,209.90350000000086,209.19632887570774,210.46945,0,0,0,0,3705.356
1756877400,209.1,209.47,209.09,209.28,209.60794008257434,209.81835449972905,209.7652223358021,209.84900000000084,209.12620265698695,210.4229665,0,0,0,0,2496.127
1756877700,209.31,209.54,209.26,209.46,209.57506450866893,209.78063297344178,209.7532528324373,209.81950000000083,209.08387849466953,210.37787750500001,0,0,0,0,1786.141
1756878000,209.47,209.49,209.14,209.29,209.51171684007582,209.72898739729,209.73508605469468,209.7710000000008,209.03005735773718,210.33414117985,0,0,0,0,5293.922
1756878300,209.29,209.47,209.05,209.28,209.46022420894786,209.68172556599632,209.71723954274586,209.75500000000085,208.9866641365506,210.29171694445452,0,0,0,0,3804.769
1756878600,209.27,209.35,209.05,209.14,209.3890632736261,209.62470182220724,209.69460269793228,209.73800000000088,208.9319578181073,210.2505654361209,0,0,0,0,3106.669
1756878900,209.15,209.15,208.93,209.02,209.30704921282032,209.561048998817,209.66814769017023,209.71500000000083,208.8562916682172,210.21064847303725,0,0,0,0,4081.201
1756879200,209.03,209.14,208.34,208.34,209.09214938774915,209.4325175252573,209.6160634670263,209.63450000000086,208.59597267777016,210.17192901884613,0,0,0,0,5440.124
1756879500,208.33,208.54,207.94,208.32,208.920560634916,209.3154104173355,209.56523744871154,209.56500000000082,208.38023842099872,210.08949221299807,0,0,0,0,12223.155
1756879800,208.33,208.69,208.24,208.45,208.81599160493465,209.22431458393177,209.52150264680128,209.48550000000083,208.22776433655267,209.9605226802182,0,0,0,0,4079.691
1756880100,208.41,208.86,208.18,208.65,208.77910458161585,209.1638604172021,209.48732607241692,209.42000000000084,208.13185404589672,209.8392913194051,0,0,0,0,2645.88
1756880400,208.63,208.92,208.47,208.62,208.74374800792344,209.10661195223346,209.4533132852633,209.34850000000083,208.04946535878165,209.7253338402408,0,0,0,0,3050.261
1756880700,208.62,208.83,208.62,208.81,208.75847067282933,209.07538964147204,209.4280853132922,209.2905000000008,208.00411786427992,209.61821380982636,0,0,0,0,2597.929
1756881000,208.8,209.43,208.76,208.93,208.79658830108949,209.06008546868551,209.4085525559082,209.2235000000008,208.010680557909,209.51752098123677,0,0,0,0,4935.91
1756881300,208.94,209.15,208.62,208.79,208.79512423418072,209.0316554193502,209.3842955929314,209.14800000000082,208.02820359035078,209.43,0,0,0,0,3228.458
1756881600,208.78,208.93,208.57,208.78,208.79176329325168,209.00516537520807,209.36059772654195,209.0825000000008,208.04019726130684,209.43,0,0,0,0,2234.872
1756881900,208.79,209,208.52,208.56,208.74026033919574,208.95830586202828,209.3292017372658,209.01100000000082,208.03333134496074,209.3406,0,0,0,0,1747.231
1756882200,208.55,208.78,208.12,208.13,208.6046469304856,208.87111577128846,209.28217421815734,208.90300000000084,208.0443708605998,209.256564,0,0,0,0,4684.263
1756882500,208.13,208.54,208.12,208.47,208.57472539037767,208.82889305852126,209.25032424881783,208.83200000000085,208.08383959003658,209.17757016,0,0,0,0,7392.861
1756882800,208.48,208.94,208.4,208.94,208.6558975258493,208.84058852604534,209.2381546704328,208.81800000000084,208.08917629082222,209.10331595039997,0,0,0,0,4958.004
1756883100,208.93,208.93,208.12,208.27,208.570142520105,208.7805265759353,209.20018782061192,208.7765000000008,208.02254310526072,209.03351699337597,0,0,0,0,6402.421
1756883400,208.26,208.75,208.18,208.75,208.61011084897055,208.77731325215265,209.18253339627418,208.75000000000082,208.03230925944428,208.9679059737734,0,0,0,0,3891.205
1756883700,208.73,208.76,208.09,208.13,208.50341954919932,208.70917501508396,209.14125757681245,208.68350000000083,207.99542224344515,208.93,0,0,0,0,6209.155
1756884000,208.15,208.74,208.05,208.51,208.50488187159948,208.6882092240225,209.11650237772176,208.64450000000085,208.01218757794857,208.8706,0,0,0,0,5124.631
1756884300,208.52,208.65,208.2,208.58,208.52157478902183,208.67681877938855,209.0954630687915,208.60950000000085,208.04827010139803,208.814764,0,0,0,0,2196.792
1756884600,208.6,208.89,208.35,208.56,208.53011372479475,208.6645220657687,209.07446451707418,208.58050000000085,208.07471447323937,207.94,0,0,0,0,2007.472
1756884900,208.57,209.14,208.56,209.07,208.65008845261812,208.7072039535825,209.07428943797322,208.58300000000085,208.0681369123233,207.95425,0,0,0,0,2753.326
1756885200,209.08,209.19,208.85,209.1,208.75006879648075,208.748550905837,209.0752976953076,208.62100000000083,208.0724054328662,207.9898225,0,0,0,0,2224.116
